"word","count"
"noun_4836",1
"noun_4839",1
"noun_4840",4
"noun_4842",12
"noun_4843",1
"noun_4844",2
"noun_4845",3
"noun_4846",1
"noun_4847",5
"noun_4848",93
"noun_4849",149
"noun_485",7
"noun_4850",30
"noun_4851",1
"noun_4852",2
"noun_4855",1
"noun_4857",6
"noun_4858",1
"noun_4859",28
"noun_4860",1098
"noun_4861",17
"noun_4862",443
"noun_4863",4
"noun_4864",357
"noun_4867",109
"noun_4868",1
"noun_487",3
"noun_4871",1
"noun_4872",1
"noun_4874",47
"noun_4877",1
"noun_4878",1
"noun_4879",5
"noun_488",13
"noun_4880",13
"noun_4882",1
"noun_4883",1
"noun_4884",58
"noun_4885",67
"noun_4886",4
"noun_4887",57
"noun_4888",14
"noun_4889",19
"noun_489",2
"noun_4891",1
"noun_4892",1
"noun_4893",3
"noun_4894",195
"noun_4896",4
"noun_4897",3
"noun_4898",1
"noun_49",4
"noun_4900",8
"noun_4902",1
"noun_4903",15
"noun_4904",3
"noun_4905",5
"noun_4906",2
"noun_4907",1
"noun_4908",1
"noun_4910",1
"noun_4911",52
"noun_4912",1
"noun_4913",1
"noun_4914",1
"noun_4916",4
"noun_4917",1
"noun_4918",2
"noun_4919",1
"noun_4921",1
"noun_4923",12
"noun_4924",7
"noun_4927",1
"noun_4928",18
"noun_4929",1
"noun_493",1
"noun_4930",3
"noun_4931",2
"noun_4932",2
"noun_4933",1
"noun_4934",1
"noun_4935",1
"noun_4936",3
"noun_4937",27
"noun_4939",6
"noun_494",47
"noun_4941",17
"noun_4942",72
"noun_4943",11
"noun_4947",1
"noun_4948",7
"noun_495",3
"noun_4951",3
"noun_4952",148
"noun_4954",6
"noun_4956",6
"noun_4957",1
"noun_4958",161
"noun_4959",1
"noun_496",23
"noun_4960",1
"noun_4961",1
"noun_4962",1
"noun_4963",1
"noun_4964",3
"noun_4965",1
"noun_4966",45
"noun_4968",1
"noun_4969",6
"noun_497",11
"noun_4973",36
"noun_4974",1
"noun_4975",1
"noun_4976",1
"noun_4977",2
"noun_4978",1
"noun_4979",1
"noun_498",11
"noun_4980",2
"noun_4981",3
"noun_4982",3
"noun_4983",1
"noun_4984",1
"noun_4986",1
"noun_4987",1
"noun_4988",3
"noun_4989",1
"noun_499",1
"noun_4991",1
"noun_4993",1
"noun_4994",1
"noun_4995",4
"noun_4996",1
"noun_4998",9
"noun_5",1
"noun_500",1
"noun_5000",6
"noun_5005",1
"noun_5008",9
"noun_5009",3
"noun_501",1
"noun_5010",1
"noun_5016",2
"noun_5018",404
"noun_5019",4
"noun_502",4
"noun_5020",1
"noun_5022",1
"noun_5023",1
"noun_5024",1
"noun_5025",1
"noun_5026",1
"noun_5028",1
"noun_503",1
"noun_5030",2
"noun_5031",1
"noun_5033",1
"noun_5034",25
"noun_5035",56
"noun_5036",4
"noun_5039",1
"noun_504",58
"noun_5041",1
"noun_5043",1
"noun_5044",1
"noun_5046",25
"noun_5047",1
"noun_5048",1
"noun_5049",170
"noun_5050",1
"noun_5051",1
"noun_5054",7
"noun_5055",2
"noun_5056",8
"noun_5059",1
"noun_506",4
"noun_5060",1
"noun_5061",1
"noun_5063",8
"noun_5064",3
"noun_5065",5
"noun_5066",1
"noun_5067",2
"noun_5068",3
"noun_5069",1
"noun_5071",1
"noun_5072",22
"noun_5076",1
"noun_5077",1
"noun_5078",9
"noun_5079",2
"noun_508",18
"noun_5081",28
"noun_5082",4
"noun_5084",7
"noun_5085",0
"noun_5086",15
"noun_5087",8
"noun_5088",1
"noun_5089",1
"noun_509",2
"noun_5091",2
"noun_5092",4
"noun_5093",1
"noun_5094",1
"noun_5096",19
"noun_5097",1
"noun_5098",1
"noun_5099",1
"noun_5100",1
"noun_5101",2
"noun_5102",1
"noun_5104",11
"noun_5105",3
"noun_5107",1
"noun_5108",2
"noun_511",4
"noun_5110",2
"noun_5111",1
"noun_5113",21
"noun_5114",4
"noun_5115",3
"noun_5118",1
"noun_5120",1
"noun_5121",16
"noun_5123",81
"noun_5124",1
"noun_5126",1
"noun_5129",46
"noun_5130",1
"noun_5131",23
"noun_5133",2
"noun_5134",51
"noun_5136",59
"noun_5137",4
"noun_5138",2
"noun_5139",2
"noun_514",1
"noun_5140",1
"noun_5142",1
"noun_5143",1
"noun_5144",1
"noun_5146",1
"noun_5147",1
"noun_5148",5
"noun_5149",1
"noun_515",6
"noun_5150",1
"noun_5153",1
"noun_5154",73
"noun_5155",1
"noun_5156",20
"noun_5157",1
"noun_5158",10
"noun_516",1
"noun_5160",1
"noun_5161",1
"noun_5162",160
"noun_5163",2
"noun_5165",1
"noun_5168",13
"noun_5169",13
"noun_517",3
"noun_5170",1
"noun_5171",1
"noun_5172",4
"noun_5174",1
"noun_5175",2
"noun_5178",36
"noun_5179",2
"noun_518",2
"noun_5180",7
"noun_5182",1
"noun_5184",4
"noun_5185",55
"noun_5186",1
"noun_5187",1
"noun_5188",1
"noun_5189",432
"noun_519",1
"noun_5190",3
"noun_5191",1
"noun_5192",1
"noun_5193",2
"noun_5194",589
"noun_5195",3
"noun_5196",1
"noun_5197",3
"noun_5198",16
"noun_5199",5
"noun_52",2
"noun_520",4
"noun_5200",17
"noun_5201",1
"noun_5202",15
"noun_5203",58
"noun_5204",1
"noun_5205",2
"noun_5206",1
"noun_5211",1
"noun_5212",35
"noun_5214",13
"noun_5215",11
"noun_5219",3
"noun_5220",3
"noun_5223",100
"noun_5225",9
"noun_5227",1
"noun_5228",1
"noun_5229",4
"noun_523",2
"noun_5230",3
"noun_5233",1
"noun_5234",2
"noun_5235",105
"noun_5237",1
"noun_5238",12
"noun_5239",333
"noun_524",2
"noun_5240",1
"noun_5243",2
"noun_5246",1
"noun_5247",1
"noun_5248",1
"noun_5249",2
"noun_525",4
"noun_5250",3
"noun_5251",1183
"noun_5252",7
"noun_5253",17
"noun_5254",15
"noun_5255",7
"noun_5256",1
"noun_5257",8
"noun_5258",20
"noun_5259",1
"noun_526",1
"noun_5261",3
"noun_5262",4
"noun_5263",1
"noun_5264",35
"noun_5265",3
"noun_5266",2
"noun_5267",2
"noun_5268",10
"noun_5269",2
"noun_527",1
"noun_5270",1
"noun_5271",23
"noun_5272",1
"noun_5273",2
"noun_5274",3
"noun_5275",9
"noun_5276",10
"noun_5278",446
"noun_5279",4
"noun_528",1
"noun_5281",12
"noun_5282",1
"noun_5284",1
"noun_5287",5
"noun_5289",8
"noun_529",5
"noun_5290",1
"noun_5291",1
"noun_5292",1
"noun_5295",1
"noun_5296",213
"noun_5297",1
"noun_5299",4
"noun_53",1
"noun_530",44
"noun_5300",269
"noun_5302",905
"noun_5305",1
"noun_5306",1
"noun_5307",3
"noun_5308",57
"noun_5309",2
"noun_5311",31
"noun_5312",11
"noun_5313",2
"noun_5316",6
"noun_5319",36
"noun_532",3
"noun_5320",4
"noun_5321",1
"noun_5324",3
"noun_5327",2
"noun_5328",15
"noun_5329",3
"noun_533",12
"noun_5331",66
"noun_5332",3
"noun_5333",3
"noun_5335",17
"noun_5336",1
"noun_5337",9
"noun_5338",1
"noun_5339",29
"noun_5342",4
"noun_5343",1
"noun_5344",6
"noun_5346",4
"noun_5347",1
"noun_5349",16
"noun_5350",1
"noun_5351",1
"noun_5352",77
"noun_5353",1
"noun_5354",1
"noun_5355",16
"noun_5357",1
"noun_5358",1
"noun_5360",4
"noun_5362",4
"noun_5363",110
"noun_5364",29
"noun_5366",6
"noun_5368",4
"noun_5369",10
"noun_5370",1
"noun_5372",1
"noun_5373",8
"noun_5375",2
"noun_5376",1
"noun_5377",3
"noun_5378",6
"noun_5380",1
"noun_5382",25
"noun_5383",1
"noun_5384",1
"noun_5385",1
"noun_5387",21
"noun_5388",1
"noun_5391",2928
"noun_5392",1
"noun_5394",1
"noun_5395",3
"noun_5396",3
"noun_5398",1
"noun_54",10
"noun_540",3
"noun_5400",2
"noun_5403",1
"noun_5405",2
"noun_5406",1
"noun_5407",2
"noun_5408",11
"noun_541",2
"noun_5410",6
"noun_5411",1
"noun_5412",52
"noun_5413",1
"noun_5414",1
"noun_5415",7
"noun_5416",4
"noun_5417",2
"noun_5418",12
"noun_542",6
"noun_5420",63
"noun_5422",1
"noun_5423",16
"noun_5430",1
"noun_5431",2
"noun_5433",2
"noun_5435",21
"noun_5436",1
"noun_5437",1
"noun_5441",1
"noun_5443",1
"noun_5444",1
"noun_5445",1
"noun_5446",148
"noun_5447",1
"noun_545",1
"noun_5451",1
"noun_5452",1
"noun_5454",1
"noun_5455",6
"noun_5457",1
"noun_5459",1
"noun_546",9
"noun_5460",15
"noun_5461",1
"noun_5462",23
"noun_5463",2
"noun_5464",1
"noun_5467",10
"noun_5468",96
"noun_547",4
"noun_5472",2
"noun_5473",183
"noun_5475",1
"noun_5477",7
"noun_5478",103
"noun_5479",58
"noun_548",14
"noun_5481",6
"noun_5482",6
"noun_5484",1
"noun_5485",86
"noun_5486",239
"noun_5488",18
"noun_5489",1
"noun_549",4
"noun_5491",117
"noun_5493",2
"noun_5494",1
"noun_5497",13
"noun_5498",1
"noun_55",2
"noun_550",44
"noun_5500",2
"noun_5503",1
"noun_5505",3
"noun_5506",1
"noun_5507",3
"noun_5509",1
"noun_551",6
"noun_5510",1
"noun_5513",1
"noun_5514",1
"noun_5515",1
"noun_5516",1
"noun_5518",3
"noun_5519",10
"noun_552",587
"noun_5521",1
"noun_5522",2
"noun_5523",2
"noun_5524",1
"noun_5525",1
"noun_5526",4
"noun_5528",1
"noun_5529",80
"noun_553",11
"noun_5532",11
"noun_5536",1
"noun_5537",8
"noun_5539",1
"noun_554",1
"noun_5541",1
"noun_5542",6
"noun_5543",164
"noun_5544",9
"noun_5547",3
"noun_5548",1
"noun_5549",21
"noun_555",48
"noun_5550",1
"noun_5551",10
"noun_5552",6
"noun_5553",2
"noun_5554",1
"noun_5555",6
"noun_5556",8
"noun_5557",1
"noun_5558",1
"noun_5559",4
"noun_556",8
"noun_5562",20
"noun_5563",11
"noun_5565",14
"noun_5567",1
"noun_5568",3
"noun_5569",1
"noun_557",3
"noun_5570",5
"noun_5572",2
"noun_5574",1
"noun_5575",6
"noun_5576",1
"noun_5577",625
"noun_5579",7
"noun_5580",1
"noun_5583",1
"noun_5584",7
"noun_5585",1
"noun_5586",1
"noun_5587",19
"noun_5589",17
"noun_559",1
"noun_5590",22
"noun_5591",1
"noun_5592",4
"noun_5594",1
"noun_5595",1
"noun_5597",1
"noun_5598",2
"noun_56",14
"noun_5600",1
"noun_5601",4
"noun_5602",25
"noun_5605",1
"noun_5606",2
"noun_5607",1
"noun_5608",1
"noun_561",1
"noun_5610",2
"noun_5611",1
"noun_5614",1
"noun_5615",1
"noun_5616",5
"noun_5618",2
"noun_5619",4
"noun_562",107
"noun_5620",1
"noun_5621",2
"noun_5623",122
"noun_5624",1
"noun_5625",2
"noun_5626",432
"noun_5627",1
"noun_5628",1
"noun_563",12
"noun_5630",1
"noun_5631",11
"noun_5632",1
"noun_5633",2
"noun_5635",1
"noun_5636",1
"noun_5637",1
"noun_5639",9
"noun_564",11
"noun_5640",11
"noun_5641",8
"noun_5642",1
"noun_5643",3
"noun_5644",11
"noun_5645",44
"noun_5646",9
"noun_5647",30
"noun_5648",2
"noun_5649",1
"noun_565",517
"noun_5650",1
"noun_5651",3
"noun_5653",1
"noun_5654",1
"noun_5656",12
"noun_5657",21
"noun_5658",57
"noun_5659",1
"noun_5660",3
"noun_5661",1
"noun_5662",2
"noun_5663",51
"noun_5664",294
"noun_5667",13
"noun_5668",2
"noun_567",1
"noun_5670",1
"noun_5673",1
"noun_5674",1
"noun_5675",9
"noun_5676",685
"noun_5677",1
"noun_5678",1
"noun_5679",102
"noun_5680",1
"noun_5682",1
"noun_5683",1
"noun_5684",1
"noun_5685",1
"noun_5686",38
"noun_5687",1
"noun_5688",1
"noun_5689",2
"noun_5691",265
"noun_5693",2
"noun_5694",28
"noun_5696",1
"noun_5698",2
"noun_57",7
"noun_570",1
"noun_5700",4
"noun_5701",1
"noun_5702",1
"noun_5703",170
"noun_5704",1
"noun_5705",6
"noun_5706",11
"noun_5708",19
"noun_5709",1
"noun_571",1
"noun_5712",2
"noun_5714",2
"noun_5715",1
"noun_5716",1
"noun_5717",3
"noun_5718",1
"noun_5719",1
"noun_572",3
"noun_5720",3
"noun_5721",1
"noun_5722",13
"noun_5724",2
"noun_5725",1
"noun_5726",7
"noun_5727",5
"noun_5729",7
"noun_573",1
"noun_5730",1
"noun_5731",3
"noun_5732",1
"noun_5733",1
"noun_5735",1
"noun_5736",9
"noun_5737",3
"noun_5739",42
"noun_574",1
"noun_5740",15
"noun_5741",1
"noun_5742",1
"noun_5744",1
"noun_5746",5
"noun_5747",3
"noun_5748",1
"noun_5749",1
"noun_575",1
"noun_5750",21
"noun_5751",1
"noun_5752",31
"noun_5753",1
"noun_5754",5
"noun_5756",1
"noun_5757",1
"noun_5759",2
"noun_576",1
"noun_5762",163
"noun_5766",41
"noun_5767",3
"noun_5769",1
"noun_577",1
"noun_5770",1
"noun_5771",1
"noun_5774",1
"noun_5777",8
"noun_5778",7
"noun_5779",11
"noun_5780",15
"noun_5783",1
"noun_5784",1
"noun_5785",245
"noun_5788",1
"noun_5789",1
"noun_5791",1
"noun_5792",1
"noun_5793",1
"noun_5794",1
"noun_5795",60
"noun_5796",1
"noun_5798",1
"noun_5799",3
"noun_58",185
"noun_580",1
"noun_5801",17
"noun_5802",2
"noun_5804",15
"noun_5806",6
"noun_5807",12
"noun_5808",1
"noun_5809",38
"noun_581",2
"noun_5810",1
"noun_5811",30
"noun_5813",1
"noun_5814",3
"noun_5815",19
"noun_5817",14
"noun_5819",1
"noun_5821",1
"noun_5822",1
"noun_5823",4
"noun_5825",282
"noun_5826",10
"noun_5827",1
"noun_583",5
"noun_5831",2
"noun_5832",9
"noun_5833",2
"noun_5834",96
"noun_5837",1
"noun_584",11
"noun_5840",2
"noun_5841",7
"noun_5842",7
"noun_5843",9
"noun_5844",1
"noun_5845",10
"noun_5847",1
"noun_5848",1
"noun_5849",211
"noun_585",2
"noun_5850",9
"noun_5853",17
"noun_5854",106
"noun_5855",3
"noun_5857",1
"noun_5858",1
"noun_586",6
"noun_5860",1
"noun_5861",4
"noun_5862",19
"noun_5864",1
"noun_5866",1
"noun_5867",1
"noun_5868",15
"noun_5869",1
"noun_587",5
"noun_5871",1
"noun_5873",5
"noun_5874",73
"noun_5875",2
"noun_5876",13
"noun_5878",1
"noun_5879",1
"noun_588",2
"noun_5880",2
"noun_5881",1
"noun_5882",1
"noun_5884",2
"noun_5887",119
"noun_5888",10
"noun_589",2
"noun_5890",7
"noun_5891",1
"noun_5892",1
"noun_5894",1
"noun_5895",23
"noun_5896",1
"noun_5897",1
"noun_5899",2
"noun_59",6
"noun_590",1
"noun_5900",14
"noun_5901",1
"noun_5902",6
"noun_5903",4
"noun_5904",5
"noun_5905",128
"noun_5906",1
"noun_5909",3
"noun_591",2
"noun_5910",2
"noun_5911",1
"noun_5913",4
"noun_5914",6
"noun_5915",18
"noun_5917",33
"noun_5918",7
"noun_592",270
"noun_5920",3
"noun_5921",3
"noun_5923",7
"noun_5924",34
"noun_5925",1
"noun_5926",1
"noun_5927",5
"noun_5928",1
"noun_5929",6
"noun_593",1
"noun_5930",1
"noun_5931",8
"noun_5932",1
"noun_5933",2
"noun_5934",2
"noun_5936",2
"noun_5937",3
"noun_5938",6
"noun_5939",1
"noun_594",1
"noun_5940",1
"noun_5941",2
"noun_5944",1
"noun_5945",1
"noun_5946",55
"noun_5947",1
"noun_5948",4
"noun_595",1
"noun_5950",1
"noun_5951",9
"noun_5952",11
"noun_5955",1
"noun_5956",1385
"noun_5957",4
"noun_5958",12
"noun_5959",3
"noun_596",2
"noun_5960",1
"noun_5962",6
"noun_5963",98
"noun_5964",1
"noun_5965",8
"noun_5966",2
"noun_5967",1
"noun_5968",41
"noun_5969",1
"noun_597",1
"noun_5970",1
"noun_5972",2
"noun_5973",1
"noun_5974",4
"noun_5975",400
"noun_5976",2
"noun_5977",2
"noun_5978",18
"noun_598",100
"noun_5980",3
"noun_5981",2
"noun_5982",1
"noun_5983",1
"noun_5984",4
"noun_5985",3
"noun_5986",1
"noun_5987",140
"noun_5989",4
"noun_599",37
"noun_5990",3
"noun_5991",1
"noun_5992",1
"noun_5993",5
"noun_5994",2
"noun_5995",2
"noun_5996",3
"noun_5997",934
"noun_5998",1
"noun_5999",1
"noun_6",4
"noun_60",71
"noun_600",3
"noun_6001",2
"noun_6004",3
"noun_6005",121
"noun_6006",2
"noun_6007",2400
"noun_6008",1
"noun_6009",1
"noun_6010",3
"noun_6011",521
"noun_6014",1
"noun_6015",8
"noun_6016",1
"noun_6018",325
"noun_602",1
"noun_6021",1
"noun_6022",11
"noun_6023",3
"noun_6026",1
"noun_6027",1
"noun_6028",4
"noun_603",244
"noun_6031",2
"noun_6033",1
"noun_6035",190
"noun_6038",3
"noun_6041",1
"noun_6043",114
"noun_6044",333
"noun_6045",18
"noun_6046",4
"noun_6047",6
"noun_6048",2
"noun_6049",24
"noun_605",1
"noun_6050",3
"noun_6051",1
"noun_6053",4
"noun_6054",5
"noun_6055",14
"noun_6056",1
"noun_6057",2
"noun_6058",1
"noun_6059",2
"noun_606",59
"noun_6060",1
"noun_6063",121
"noun_6065",3
"noun_6067",1
"noun_6068",1
"noun_6069",4
"noun_607",1
"noun_6070",1
"noun_6071",8
"noun_6072",87
"noun_6074",2
"noun_6075",30
"noun_6076",45
"noun_6078",22
"noun_6079",1
"noun_608",2
"noun_6080",2
"noun_6081",1
"noun_6082",4
"noun_6083",119
"noun_6084",2
"noun_6087",1
"noun_6088",18
"noun_609",6
"noun_6091",4
"noun_6092",1
"noun_6093",1
"noun_6094",3
"noun_6095",1
"noun_6096",1
"noun_6097",0
"noun_6098",1
"noun_6099",40
"noun_61",2
"noun_6102",6
"noun_6103",3
"noun_6104",1
"noun_6105",1
"noun_6106",21
"noun_6108",1
"noun_6109",2
"noun_611",36
"noun_6110",4
"noun_6111",1
"noun_6113",1
"noun_6115",1
"noun_6117",12
"noun_6118",2
"noun_612",1
"noun_6120",2
"noun_6121",18
"noun_6122",2
"noun_6123",4
"noun_6124",21
"noun_6125",3
"noun_6126",4
"noun_6127",3
"noun_6130",4
"noun_6131",5
"noun_6133",3
"noun_6135",1
"noun_6136",24
"noun_6137",6
"noun_6139",3
"noun_614",1
"noun_6140",650
"noun_6141",1
"noun_6143",3
"noun_6144",71
"noun_6145",2
"noun_6146",1
"noun_6148",3
"noun_615",2
"noun_6152",1
"noun_6153",2
"noun_6154",1
"noun_6155",1
"noun_6156",1
"noun_6157",5
"noun_6160",1
"noun_6161",1
"noun_6162",5
"noun_6163",1
"noun_6164",1
"noun_6166",1
"noun_6167",2
"noun_6168",2
"noun_6169",2
"noun_617",197
"noun_6170",5
"noun_6172",72
"noun_6173",2
"noun_6176",1
"noun_6177",67
"noun_6178",1
"noun_6179",6
"noun_618",11
"noun_6180",6
"noun_6181",11
"noun_6182",30
"noun_6184",185
"noun_6185",2
"noun_6186",8
"noun_6187",4
"noun_6188",2
"noun_6189",1
"noun_619",4
"noun_6190",1
"noun_6191",35
"noun_6192",1
"noun_6194",1
"noun_6195",1
"noun_6197",3
"noun_6199",2
"noun_620",1
"noun_6200",3
"noun_6201",1
"noun_6202",20
"noun_6203",3
"noun_6204",1
"noun_6205",1
"noun_6206",1
"noun_6207",1
"noun_6208",36
"noun_6209",1
"noun_621",0
"noun_6210",29
"noun_6213",1
"noun_6214",1
"noun_6215",3
"noun_6216",2
"noun_6217",1
"noun_6218",2
"noun_622",45
"noun_6220",2
"noun_6221",3
"noun_6223",1
"noun_6224",1
"noun_6225",1
"noun_623",1
"noun_6230",12
"noun_6231",4
"noun_6232",13
"noun_6233",1
"noun_6235",2
"noun_6236",1
"noun_6237",3
"noun_6239",92
"noun_6240",2
"noun_6243",28
"noun_6244",1
"noun_6245",41
"noun_6246",1
"noun_6247",1
"noun_6248",2
"noun_6249",1
"noun_625",2
"noun_6251",5
"noun_6254",221
"noun_6255",1
"noun_6256",3
"noun_6257",1
"noun_6259",1
"noun_626",2
"noun_6260",2
"noun_6261",62
"noun_6263",1
"noun_6265",1
"noun_6267",1
"noun_627",1
"noun_6270",1
"noun_6272",28
"noun_6274",3
"noun_6275",7
"noun_6276",57
"noun_6277",4
"noun_6278",54
"noun_6279",1
"noun_628",105
"noun_6281",10
"noun_6282",2
"noun_6283",1
"noun_6286",2
"noun_6287",2
"noun_6288",4
"noun_6289",2
"noun_6290",1
"noun_6291",10
"noun_6292",1
"noun_6295",1
"noun_6297",3
"noun_6298",8
"noun_6299",497
"noun_63",13
"noun_6300",2
"noun_6301",2
"noun_6302",15
"noun_6305",8
"noun_6307",6
"noun_6308",46
"noun_6309",1
"noun_6310",1
"noun_6313",135
"noun_6314",1
"noun_6315",1
"noun_6316",1
"noun_6317",2
"noun_6318",1
"noun_6319",1
"noun_6320",3
"noun_6321",1
"noun_6322",1
"noun_6323",1
"noun_6324",1
"noun_6325",22
"noun_6327",1
"noun_6331",7
"noun_6333",7
"noun_6334",7
"noun_6336",1
"noun_6338",9
"noun_6339",2
"noun_634",1
"noun_6340",8
"noun_6341",2
"noun_6342",791
"noun_6343",1
"noun_6344",6
"noun_6345",2
"noun_6347",24
"noun_6348",7
"noun_6349",28
"noun_635",1
"noun_6350",34
"noun_6351",2
"noun_6352",9
"noun_6355",16
"noun_6356",704
"noun_6357",1
"noun_6358",17
"noun_6359",2
"noun_6360",2
"noun_6361",131
"noun_6362",1
"noun_6363",1
"noun_6365",2
"noun_6369",1
"noun_637",2
"noun_6370",1
"noun_6371",22
"noun_6372",84
"noun_6373",14
"noun_6374",4
"noun_6376",3
"noun_6380",9
"noun_6381",0
"noun_6382",2
"noun_6384",158
"noun_6386",5
"noun_6387",10
"noun_6388",7
"noun_6389",1
"noun_6390",2
"noun_6391",3
"noun_6393",5
"noun_6394",1
"noun_6395",3
"noun_6396",1
"noun_6397",1
"noun_6399",26
"noun_64",141
"noun_640",3
"noun_6400",1
"noun_6401",2
"noun_6402",2
"noun_6403",1
"noun_6405",1
"noun_6406",1
"noun_6407",1
"noun_6408",2
"noun_6409",17
"noun_6411",1
"noun_6413",1
"noun_6414",6
"noun_6415",2
"noun_6416",1
"noun_6417",1
"noun_6418",1
"noun_6419",1
"noun_642",3
"noun_6421",1
"noun_6422",1
"noun_6423",1
"noun_6424",31
"noun_6425",8
"noun_6427",1
"noun_6429",1
"noun_6430",27
"noun_6431",1
"noun_6434",1
"noun_6435",8
"noun_6436",17
"noun_6437",1
"noun_6438",1
"noun_6439",418
"noun_644",1
"noun_6440",1
"noun_6441",5
"noun_6443",4
"noun_6444",1
"noun_6445",4
"noun_6446",4
"noun_6447",2
"noun_645",89
"noun_6450",1
"noun_6451",23
"noun_6452",6
"noun_6454",39
"noun_6455",1
"noun_6456",1
"noun_6457",1
"noun_6458",1
"noun_6459",12
"noun_646",109
"noun_6460",1195
"noun_6461",1
"noun_6462",1
"noun_6463",24
"noun_6465",1
"noun_6466",14
"noun_6468",1
"noun_6469",32
"noun_647",2
"noun_6470",276
"noun_6471",4
"noun_6473",1
"noun_6474",1
"noun_6475",14
"noun_6476",4
"noun_6477",123
"noun_6478",2
"noun_6479",1
"noun_648",1
"noun_6482",279
"noun_6483",1
"noun_6484",1
"noun_6488",5
"noun_6489",1
"noun_649",11
"noun_6490",617
"noun_6491",6
"noun_6494",56
"noun_6495",62
"noun_650",1
"noun_6500",1
"noun_6501",32
"noun_6502",515
"noun_6503",1
"noun_6504",4
"noun_6505",1
"noun_6506",303
"noun_6507",8
"noun_6509",1
"noun_651",1
"noun_6510",2
"noun_6511",19
"noun_6512",1
"noun_6513",2
"noun_6514",1
"noun_6515",2
"noun_6516",10
"noun_6517",22
"noun_6519",4
"noun_652",3
"noun_6520",2
"noun_6522",1
"noun_6523",2
"noun_6524",1
"noun_6529",2
"noun_653",1
"noun_6530",3
"noun_6533",1
"noun_6534",1
"noun_6536",1
"noun_6538",4
"noun_6539",5
"noun_6540",1
"noun_6542",4
"noun_6543",1
"noun_6544",350
"noun_6545",3
"noun_6546",6
"noun_6547",1
"noun_6549",7
"noun_655",1
"noun_6550",1
"noun_6552",4
"noun_6554",9
"noun_6555",1
"noun_6556",1
"noun_6559",7
"noun_656",2
"noun_6560",1
"noun_6561",1
"noun_6562",7
"noun_6563",3
"noun_6565",1
"noun_6567",1
"noun_6568",21
"noun_6569",83
"noun_6570",1
"noun_6571",1
"noun_6572",73
"noun_6573",4
"noun_6574",8
"noun_6575",2
"noun_6576",5
"noun_6578",1
"noun_6579",1
"noun_658",22
"noun_6580",3
"noun_6582",1
"noun_6585",1
"noun_6586",254
"noun_6587",20
"noun_6588",1
"noun_6589",2
"noun_659",1
"noun_6590",75
"noun_6591",13
"noun_6592",3
"noun_6593",1
"noun_6594",637
"noun_6595",114
"noun_6596",2
"noun_6598",1
"noun_6599",1
"noun_66",1
"noun_660",4
"noun_6601",2
"noun_6602",1
"noun_6604",1
"noun_6607",36
"noun_6609",3
"noun_6610",2
"noun_6611",1
"noun_6612",1
"noun_6613",1
"noun_6614",2
"noun_6615",8
"noun_6616",4
"noun_6617",5
"noun_6618",40
"noun_6619",1
"noun_662",3
"noun_6620",330
"noun_6622",1
"noun_6623",1
"noun_6624",1
"noun_6627",1
"noun_6628",3
"noun_663",1
"noun_6630",39
"noun_6632",7
"noun_6633",13
"noun_6634",1
"noun_6635",1
"noun_6637",1
"noun_6638",8
"noun_664",279
"noun_6640",2
"noun_6641",11
"noun_6642",16
"noun_6643",1
"noun_6645",1
"noun_6647",10
"noun_6648",1
"noun_665",75
"noun_6650",2
"noun_6651",2
"noun_6652",42
"noun_6653",1
"noun_6654",1
"noun_6655",1
"noun_6656",1
"noun_6657",3
"noun_6658",19
"noun_6659",1
"noun_666",5
"noun_6660",3
"noun_6661",1
"noun_6662",0
"noun_6664",14
"noun_6666",26
"noun_6668",1
"noun_6669",1
"noun_667",1
"noun_6670",3
"noun_6672",4
"noun_6673",24
"noun_6674",29
"noun_6676",1
"noun_6678",84
"noun_6679",42
"noun_668",1
"noun_6680",1
"noun_6681",2
"noun_6683",1
"noun_6684",5
"noun_6685",8
"noun_6686",3
"noun_6687",2
"noun_6689",1
"noun_669",11
"noun_6690",63
"noun_6691",1
"noun_6692",1
"noun_6696",711
"noun_6699",5
"noun_67",1
"noun_6700",18
"noun_6701",123
"noun_6702",1
"noun_6703",13
"noun_6705",75
"noun_6706",4
"noun_6708",1
"noun_6709",1
"noun_671",29
"noun_6710",41
"noun_6712",9
"noun_6714",2
"noun_6716",24
"noun_6717",337
"noun_6718",86
"noun_6722",1
"noun_6723",2
"noun_6724",6
"noun_6727",1
"noun_6728",2
"noun_6729",1
"noun_673",1
"noun_6730",3
"noun_6732",1
"noun_6733",19
"noun_6734",1
"noun_6735",2
"noun_6737",18
"noun_6738",19
"noun_6743",2
"noun_6744",11
"noun_6745",1
"noun_6746",1
"noun_6747",19
"noun_6748",6
"noun_6749",1
"noun_675",1
"noun_6750",1
"noun_6752",1
"noun_6754",6
"noun_6755",3
"noun_6756",1
"noun_6758",12
"noun_6759",1
"noun_676",2
"noun_6760",2
"noun_6761",2
"noun_6762",1
"noun_6765",3
"noun_6766",1
"noun_6767",89
"noun_6769",6
"noun_6770",1
"noun_6772",2
"noun_6773",1
"noun_6774",24
"noun_6777",1
"noun_6778",1
"noun_6779",13
"noun_678",1
"noun_6780",17
"noun_6782",1
"noun_6785",44
"noun_6786",1
"noun_6789",269
"noun_6790",1
"noun_6791",1
"noun_6794",2
"noun_6795",73
"noun_6796",2
"noun_6797",1
"noun_6798",3
"noun_6799",1
"noun_68",1
"noun_680",136
"noun_6800",2
